지역,매장명,주소,위도,경도
경기,남양주양지점,경기도 남양주시 오남읍 진건오남로 804(양지리),37.69840717,127.2028842
인천,인천만수향촌점,인천광역시 남동구 만수서로 62(만수동),37.46142721,126.7330584
세종,세종보람점,"세종특별자치시 한누리대로 2135, 108호(보람동)",36.47836443,127.2892673
전북,전주평화점,전라북도 전주시 완산구 모악로 4688(평화동2가),35.78780404,127.1307179
경기,동탄퍼스트코리아점,경기도 화성시 동탄첨단산업1로 58(영천동),37.21393887,127.0919903
충북,청주성안길점,충청북도 청주시 상당구 성안로 21(북문로1가),36.63487306,127.4892595
인천,인천서구경서점,"인천광역시 서구 도요지로 25, 102호(경서동)",37.55917618,126.6533692
경남,하동점,경상남도 하동군 하동읍 경서대로 124(광평리),35.06630577,127.7491302
전남,여수여천점,전라남도 여수시 쌍봉로 36-1(학동),34.76624424,127.6600146
제주,성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 284-3(성산리),33.46288939,126.9353695
경기,병점역점,"경기도 화성시 떡전골로 96-4, 102호(병점동)",37.20701198,127.0342861
경기,동탄더퍼스트타워점,경기도 화성시 동탄대로21길 10(영천동),37.20788432,127.0978685
인천,제물포남부역점,"인천광역시 미추홀구 수봉로 7 (숭의동, 제물포아파트)",37.46547018,126.656476
충남,내포중앙점,"충청남도 홍성군 홍북읍 청사로174번길 12,105호(신경리)",36.65954372,126.6797223
인천,소래포구역점,인천광역시 남동구 소래역로 36(논현동),37.40031323,126.7354626
경기,백석역점,경기도 고양시 일산동구 일산로 46(백석동),37.64235547,126.7878825
제주,서귀포효돈점,"제주특별자치도 서귀포시 일주동로 8088, 1층(하효동)",33.26337202,126.6217809
광주,광주치평점,광주광역시 서구 상무평화로 89(치평동),35.14823792,126.8488732
부산,하단오거리점,부산광역시 사하구 낙동대로 478(하단동),35.10736058,128.9679503
강원,원주중앙점,강원도 원주시 원일로 113-1(일산동),37.34976079,127.948442
경기,부천오정점,"경기도 부천시 오정로 249, 115호(오정동)",37.52986098,126.7859651
인천,인천성민병원점,"인천광역시 서구 신석로 82(석남동, 신화빌라트)",37.5098153,126.6709927
경기,다산지금지구점,경기도 남양주시 다산지금로 136(다산동),37.6008774,127.173521
인천,인천옥련점,인천광역시 연수구 독배로 49(옥련동),37.42508572,126.6443172
인천,동암북부역점,인천광역시 부평구 동암광장로 18(십정동),37.47152057,126.7019242
경기,별내로데오점,경기도 남양주시 별내중앙로 59(별내동),37.64763242,127.123166
서울,신방화역점,"서울특별시 강서구 마곡중앙5로 87, 101호(마곡동)",37.56717483,126.8177746
전남,목포하당점,전라남도 목포시 비파로43번길 30(상동),34.80136784,126.4241202
부산,용호점,"부산광역시 남구 용호로 138, 1층(용호동)",35.12003532,129.1119424
경기,미금역점,경기도 성남시 분당구 돌마로 68(구미동),37.34964662,127.1095482
서울,오류남부점,서울특별시 구로구 오류로8길 20(오류동),37.49113479,126.841914
대구,지산범물점,대구광역시 수성구 용학로 214(지산동),35.82117955,128.6317441
경기,남양주청학점,경기도 남양주시 별내면 청학로중앙길 9(청학리),37.7086949,127.118397
서울,쌍문세라믹점,서울특별시 도봉구 도당로 14(쌍문동),37.65949597,127.0351637
경기,남양주평내점,경기도 남양주시 경춘로1256번길 9(평내동),37.64611515,127.2354085
경기,철산로데오점,"경기도 광명시 오리로856번길 8, 102호(철산동)",37.47488089,126.8677337
충남,부여터미널점,충청남도 부여군 부여읍 사비로 104(구아리),36.28182431,126.9107264
광주,광주용봉점,광주광역시 북구 비엔날레로 93(용봉동),35.18009452,126.8899102
부산,당감점,부산광역시 부산진구 동평로 92(당감동),35.16533298,129.0395957
인천,인천작전점,"인천광역시 계양구 계양대로 44, 106호(작전동)",37.52772593,126.7228202
경기,용인흥덕점,경기도 용인시 기흥구 흥덕2로87번길 18(영덕동),37.27591222,127.0715895
서울,암사역점,서울특별시 강동구 올림픽로 783(암사동),37.55114362,127.1276117
강원,인제신남점,강원도 인제군 남면 신남로 28(신남리),37.96584679,128.0778469
경기,용인둔전점,경기도 용인시 처인구 포곡읍 포곡로 114(둔전리),37.26943587,127.2180507
경기,풍무당곡고개점,"경기도 김포시 풍무로 62, 105호(풍무동)",37.60095762,126.7216758
대구,대구동호점,"대구광역시 동구 동호로 77 ,1층(신서동)",35.8664305,128.725352
서울,구산사거리점,서울특별시 은평구 서오릉로 201(구산동),37.61367917,126.9111732
경북,상주경북대점,경상북도 상주시 경상대로 2560-7(가장동),36.37733669,128.1482774
광주,광주수완임방울점,광주광역시 광산구 임방울대로 215(신가동),35.18049657,126.8173703
부산,더블유점,부산광역시 남구 분포로 145W스퀘어 1107호(용호동),,
서울,마곡중앙점,"서울특별시 강서구 마곡동로 62, 111호(마곡동)",37.56055376,126.8338902
경기,일산풍동점,경기도 고양시 일산동구 숲속마을1로 71(풍동),37.66734493,126.7997586
서울,건대학생회관점,서울특별시 광진구 능동로 120 학생회관(화양동),,
서울,신용산역점,서울특별시 용산구 한강대로 130-3(한강로2가),37.53101618,126.9699937
강원,원주터미널점,"강원도 원주시 북원로 2235-4, 111호(단계동)",37.3456913,127.9322179
서울,미아롯데점,서울특별시 강북구 도봉로10길 38(미아동),37.61437705,127.0310342
서울,먹골역점,"서울특별시 중랑구 동일로 932(묵동,묵동자이아파트)",37.61383938,127.0775571
경기,봉담원희캐슬점,"경기도 화성시 봉담읍 동화길 51, 142호(동화리)",37.21903147,126.9554909
인천,송도글로벌캠퍼스점,인천광역시 연수구 송도문화로28번길 28송도글로벌캠퍼스푸르지오 203동 135호(송도동),,
경기,덕소삼거리점,경기도 남양주시 와부읍 덕소로 89(덕소리),37.5862696,127.2123484
인천,인천예술회관역점,인천광역시 남동구 예술로192번길 31(구월동),37.45125627,126.7032192
전북,원광대점,전라북도 익산시 무왕로4길 18(신동),35.96264048,126.9568516
경기,화정역점,경기도 고양시 덕양구 화중로104번길 26한솔타워 3호(화정동),,
경기,일산문화광장점,"경기도 고양시 일산동구 중앙로1275번길 38-15,101호(장항동)",37.65991182,126.7700929
경기,일산백마마을점,경기도 고양시 일산동구 일산로 238(마두동),37.65750849,126.7886625
경기,수원금곡점,경기도 수원시 권선구 금곡로102번길 29(금곡동),37.27280581,126.9417527
광주,광주신창점,광주광역시 광산구 신창로 80(신창동),35.19232486,126.8373478
부산,연산파크시티점,부산광역시 연제구 신금로 25노블레스스퀘어 1층 149호(연산동),,
광주,광주효천1지구점,광주광역시 남구 효천2로가길 20중흥 S-CLASS 에코시티상가 101호(임암동),,
경기,퇴계원점,경기도 남양주시 퇴계원읍 퇴계원로 60(퇴계원리),37.6519889,127.1426407
경기,옥길중앙점,경기도 부천시 범안로219번길 19부천옥길자이 B215호(옥길동),,
서울,발산중앙점,서울특별시 강서구 우장산로2길 49(내발산동),37.55254108,126.837234
경기,양주신산점,경기도 양주시 남면 개나리길 76(신산리),37.89632602,126.9750089
전북,익산영등제일점,"전라북도 익산시 고봉로30길 11, 109동 101호(영등동)",35.95633639,126.9716274
충남,천안남서울대점,충청남도 천안시 서북구 성환읍 성진로 80-6,36.9111932,127.1443362
인천,호구포역점,인천광역시 남동구 논현로26번길 15(논현동),37.40229291,126.7093503
서울,신정네거리역점,서울특별시 양천구 중앙로 265(신정동),37.51992492,126.8526981
서울,명지대점,서울특별시 서대문구 증가로 150DMC센트럴아이파크 B동 306호(남가좌동),,
경기,용인언남점,경기도 용인시 기흥구 구성로 103(언남동),37.29389558,127.1207514
강원,강릉중앙점,강원도 강릉시 신대학길 24(금학동),37.75331694,128.8957498
경기,오산로데오점,경기도 오산시 오산로212번길 5(원동),37.14587697,127.0690592
경기,부천소사본점,"경기도 부천시 소사동로 82, 102호(소사본동)",37.47321102,126.8039604
인천,인천화전초교점,인천광역시 계양구 효서로 305(작전동),37.52813376,126.7301514
충남,서산테크노밸리점,"충청남도 서산시 성연면 성연3로 45, 101호(일람리)",36.82328444,126.4505684
광주,광주518공원점,광주광역시 서구 상무민주로 99-1오양빌딩 1층(쌍촌동),,
경기,가평설악점,경기도 가평군 설악면 신천중앙로 98(신천리),37.67721926,127.4929056
인천,인천만월초점,인천광역시 남동구 인하로 616(구월동),37.44252405,126.7152048
경기,김포감정점,경기도 김포시 중봉1로 9(감정동),37.62300284,126.6987058
대전,대전관저점,대전광역시 서구 구봉로131번길 20라임빌딩 104호(관저동),,
인천,부평구청역점,"인천광역시 부평구 부평대로 152, 102호(부평동)",37.50515258,126.7217303
경기,모란역점,"경기도 성남시 중원구 광명로 4(성남동, 아트팰리스)",37.43273977,127.1297063
광주,광주오치점,광주광역시 북구 설죽로 334(오치동),35.18927577,126.899386
경기,시흥은계중앙점,"경기도 시흥시 은계번영길 7, 110호(은행동)",37.43709818,126.8016207
전남,화순광덕점,전라남도 화순군 화순읍 광덕로 187(만연리),35.06152956,126.9922256
전남,순천왕조점,전라남도 순천시 조례못등길 18(조례동),34.95400909,127.5264897
경남,김해장유점,경상남도 김해시 번화1로80번길 15다성빌딩 107호(대청동),,
경기,시화로데오점,경기도 시흥시 중심상가2길 22(정왕동),37.34490346,126.7375663
경기,중동역북부점,"경기도 부천시 중동로 100, 116호(중동)",37.48872496,126.7658219
경북,경산하양점,경상북도 경산시 하양읍 하양로 66(금락리),35.91088069,128.816116
경기,동탄호수공원점,"경기도 화성시 동탄순환대로 127-17, 108호(산척동)",37.16700089,127.1072679
인천,동암남부역점,"인천광역시 부평구 동암남로 4, 103호(십정동)",37.47083789,126.7038653
경기,행신햇빛마을점,"경기도 고양시 덕양구 중앙로 554, 109호(행신동)",37.62370124,126.835875
경기,화성남양점,경기도 화성시 남양읍 남양성지로 139-6(남양리),37.20954777,126.8185423
경기,운정해솔마을점,경기도 파주시 와석순환로 425(와동동),37.72349411,126.7526201
광주,광주양산택지로점,광주광역시 북구 양산택지로51번길 2(양산동),35.21100143,126.880249
부산,부산낙민점,부산광역시 동래구 온천천로339번길 51동래꿈에그린아파트 상가 202동 24호(낙민동),,
충남,천안불당지웰점,충청남도 천안시 서북구 불당26로 77천안불당 지웰더샵 130호(불당동),,
제주,제주이도점,제주특별자치도 제주시 중앙로 293(이도이동),33.49462307,126.5341065
경기,삼송신원마을점,"경기도 고양시 덕양구 권율대로 885, 106호(신원동)",37.66327661,126.8890856
인천,인천좋은병원점,인천광역시 서구 청라에메랄드로 84(청라동),37.53260237,126.656837
경기,평택이충점,경기도 평택시 이충로35번길 26(이충동),37.05950226,127.0662125
경기,평택동문점,"경기도 평택시 신촌2로 22, B동 107호(칠원동)",37.02604709,127.1040567
서울,교대역점,서울특별시 서초구 서초중앙로 107(서초동),37.4914514,127.0137807
서울,낙성대역점,서울특별시 관악구 남부순환로 1913(봉천동),37.47796594,126.9620246
서울,문래에이스하이테크점,서울특별시 영등포구 경인로 775에이스하이테크시티 110호(문래동3가),,
인천,인천삼산사거리점,인천광역시 부평구 평천로 400(삼산동),37.51717541,126.7347132
경기,광교역점,"경기도 수원시 영통구 대학로 47, 101호(이의동)",37.30051727,127.0440279
서울,답십리로데오점,서울특별시 성동구 용답중앙15길 12(용답동),37.56438101,127.0537821
경기,김포고촌점,경기도 김포시 고촌읍 장차로 4(신곡리),37.60240654,126.7699751
서울,대치역점,"서울특별시 강남구 삼성로 155, 116호(대치동)",37.4938814,127.0629519
인천,제물포북부역점,인천광역시 미추홀구 석정로92번길 175(도화동),37.46707784,126.6561012
광주,광주운암벽산점,광주광역시 북구 서강로54번길 50 201상가동 106호(운암동),,
광주,광주운남영천점,광주광역시 광산구 사암로340번길 39(월곡동),35.17529853,126.8110118
부산,구포시장점,"부산광역시 북구 백양대로 1189, 1층(구포동)",35.20849127,129.0049807
경기,광주태전점,경기도 광주시 고불로 51(장지동),37.39302998,127.2322553
경기,수원구운점,경기도 수원시 권선구 구운중로4번길 2(구운동),37.27535661,126.9736463
인천,인천장기점,인천광역시 계양구 장기로 32(장기동),37.57906091,126.7347652
경기,위례우남역점,"경기도 성남시 수정구 위례서일로 30, 109호(창곡동)",37.46451961,127.1391167
서울,양천향교역점,서울특별시 강서구 강서로 471(마곡동),37.5674482,126.8405733
경기,행신역점,"경기도 고양시 덕양구 충장로 22, 101호(행신동)",37.61480327,126.8344569
전북,전주송천점,전라북도 전주시 덕진구 솔내로 184(송천동2가),35.86633561,127.1274432
광주,광주흑석점,광주광역시 광산구 풍영로 93(흑석동),35.18043058,126.8113044
경남,창원도계점,"경상남도 창원시 의창구 도계로 53, 104호(도계동)",35.25977336,128.6375029
서울,역말사거리점,서울특별시 은평구 역말로 49 파발리안 101호(역촌동),,
경기,탄현큰마을점,경기도 고양시 일산서구 일현로 137(탄현동),37.69897148,126.7655494
경기,양수리점,경기도 양평군 양서면 양수로 142(양수리),37.544059,127.3202903
인천,송도캠퍼스타운역점,"인천광역시 연수구 송도과학로27번길 55(송도동, 롯데캐슬 캠퍼스타운)",37.38923632,126.6651276
인천,석남점,인천광역시 서구 길주로 91(석남동),37.5066797,126.6720178
대전,대전관평점,대전광역시 유성구 테크노4로 119리치스카이타워 1층 104호(관평동),,
제주,제주도청점,제주특별자치도 제주시 신대로7길 3(연동),33.49195345,126.4973343
부산,해운대해변점,부산광역시 해운대구 구남로 45(중동),35.16024657,129.1619751
광주,광주신창휴튼점,광주광역시 광산구 신창로131번길 10신창1차남양휴튼 114호(신창동),,
광주,광주동천점,광주광역시 서구 유림로98번길 41(동천동),35.1710752,126.8684157
경기,미사로데오점,경기도 하남시 미사강변한강로 270-1(망월동),37.56435238,127.1962171
경기,서판교점,경기도 성남시 분당구 운중로 115(운중동),37.39206263,127.0760696
경기,의왕오전점,경기도 의왕시 모락로 28(오전동),37.36024566,126.9679101
경기,오산원동점,경기도 오산시 경기대로 154(원동),37.13849384,127.0738675
경기,수원율현점,경기도 수원시 팔달구 일월로22번길 11(화서동),37.28576665,126.9804485
경기,원흥역점,"경기도 고양시 덕양구 삼송로 8, 105호(원흥동)",37.6497902,126.8749647
제주,제주외도점,제주특별자치도 제주시 우정로 50더펠리스2차 1층(외도일동),,
경기,평촌샛별점,경기도 안양시 동안구 달안로 63(비산동),37.39597438,126.9498596
경기,목감중앙점,"경기도 시흥시 목감우회로 45, 108호(목감동)",37.3820289,126.860908
서울,고덕역점,서울특별시 강동구 동남로75길 13-15(명일동),37.55362369,127.1555047
경기,시흥월곶점,"경기도 시흥시 월곶중앙로 64, 111호(월곶동)",37.38917882,126.7385178
인천,인천도림점,인천광역시 남동구 논고개로 331(도림동),37.41949473,126.7294953
인천,영종하늘달빛점,인천광역시 중구 하늘달빛로 88(중산동),37.48691836,126.5578949
경기,의정부발곡점,"경기도 의정부시 회룡로 178, 112호(장암동)",37.72638805,127.0534565
인천,간석벽산점,인천광역시 남동구 호구포로 899(간석동),37.46273214,126.7201639
광주,광주문흥점,광주광역시 북구 서하로 374(문흥동),35.18563522,126.9209204
울산,울산송정점,울산광역시 북구 박상진3로 55금강펜테리움2차 상가2동 1층 203호(송정동),,
부산,부산시청점,부산광역시 연제구 거제시장로14번길 28거제시장 118호(거제동),,
대전,대전유성구청점,"대전광역시 유성구 어은로48번길 12, 1층(어은동)",36.36282368,127.3577851
서울,금호역점,서울특별시 성동구 장터길 30(금호동4가),37.54819673,127.0191478
경기,동백역점,경기도 용인시 기흥구 동백중앙로 177(중동),37.27029081,127.1537648
서울,수유점,서울특별시 강북구 도봉로 379(수유동),37.64103808,127.0284419
경기,수원원천점,"경기도 수원시 영통구 매영로 143, 106호(원천동)",37.26662274,127.0585064
경기,광교센트럴점,"경기도 수원시 영통구 센트럴타운로 106, 114호(이의동)",37.29273762,127.0501574
경기,양주덕정점,경기도 양주시 회정로 134(덕정동),37.83716824,127.0683363
서울,천호역점,"서울특별시 강동구 천호대로 997, 107호(천호동)",37.53933917,127.1233017
경기,이마트킨텍스점,경기도 고양시 일산서구 킨텍스로 171(대화동),37.66158314,126.7440654
광주,광주화정현대점,광주광역시 서구 화운로 24유니버시아드 힐스테이트 상가1동 104호(화정동),,
부산,안락SK점,부산광역시 동래구 충렬대로459번길 33(안락동),35.19623038,129.1099035
인천,월미도점,인천광역시 중구 월미로234번길 12(북성동1가),37.47559028,126.5981434
서울,은평대림시장점,서울특별시 은평구 응암로 174(응암동),37.58747183,126.9167873
경기,성남도촌점,"경기도 성남시 중원구 도촌남로 27, 108호(도촌동)",37.41451245,127.1506099
충남,충남홍성점,충청남도 홍성군 홍성읍 아문길29번길 52(오관리),36.60128445,126.6641306
서울,경복궁역점,서울특별시 종로구 자하문로 11-1(체부동),37.57713786,126.9720251
세종,조치원역점,세종특별자치시 조치원읍 조치원로 6-1(원리),36.60101472,127.2973397
경기,테평역점,경기도 성남시 수정구 수정로 71(태평동),37.44013846,127.1283824
충북,청주율량점,충청북도 청주시 청원구 주성로279번길 271층 105호(주성동),,
경기,배곧한라비발디점,경기도 시흥시 배곧1로 27-16한라비발디캠퍼스2차 103호(정왕동),,
인천,인천용현유원점,인천광역시 미추홀구 낙섬중로91번길 4-23(용현동),37.45645294,126.6407625
충북,충주호암점,충청북도 충주시 호암토성2로 3(호암동),36.9557981,127.9344935
광주,광주수완아울렛점,광주광역시 광산구 풍영로200번길 75(장덕동),35.18986236,126.8183219
경기,안양덕천래미안점,"경기도 안양시 만안구 태평로60번길 42, 107호(안양동)",37.39633325,126.9307467
서울,길동역점,서울특별시 강동구 양재대로 1465(길동),37.53683992,127.1393143
서울,영등포역남부점,서울특별시 영등포구 영신로19길 26-1(영등포동),37.51369616,126.9051245
서울,삼양점,서울특별시 강북구 솔샘로 213-2(미아동),37.6202164,127.0164869
인천,인천동양점,인천광역시 계양구 동양로 117(동양동),37.55910916,126.7578829
서울,구로구청점,서울특별시 구로구 가마산로 268(구로동),37.49561647,126.8903189
경기,의정부민락KT점,경기도 의정부시 용현로 154(민락동),37.74052254,127.0930599
인천,간석역점,인천광역시 남동구 석산로 15(간석동),37.4636332,126.6951626
광주,광주수완성덕점,광주광역시 광산구 풍영로 271(장덕동),35.19542535,126.8153568
경기,부천북교사거리점,경기도 부천시 조종로 3(원미동),37.49362711,126.785141
경기,마두역점,"경기도 고양시 일산동구 장백로 184, 101호(장항동)",37.65127687,126.7771624
인천,신포점,인천광역시 중구 개항로 29-2(내동),37.47191064,126.6261055
강원,춘천온의점,강원도 춘천시 춘천로17번길 21(온의동),37.86680443,127.7194698
제주,제주동문시장점,제주특별자치도 제주시 관덕로 65(일도일동),33.51332992,126.5262592
인천,간석시장점,인천광역시 남동구 백범로 312-60(간석동),37.46380923,126.7150459
제주,제주한라대점,제주특별자치도 제주시 한라대학로 82(노형동),33.47615986,126.4789451
충남,아산테크노밸리점,충청남도 아산시 둔포면 아산밸리중앙로 82(석곡리),36.92325949,127.0572232
서울,방학역점,서울특별시 도봉구 도봉로150길 40(방학동),37.66577079,127.0453741
인천,송도SK뷰점,"인천광역시 연수구 랜드마크로 19(송도동, 송도 SK VIEW)",37.41412436,126.624905
부산,기장시장점,"부산광역시 기장군 기장읍 차성동로 63,1층 101호(대라리)",35.24341186,129.2162757
울산,울산명촌점,울산광역시 북구 명촌로 81(명촌동),35.5536249,129.3560231
서울,시흥사거리점,서울특별시 금천구 시흥대로 227(시흥동),37.45403328,126.9004157
대구,대구성서점,대구광역시 달서구 성서로 420성서메가타운 1층 111호(이곡동),,
경기,수원대점,경기도 화성시 봉담읍 와우로 79(와우리),37.21396131,126.9745583
경기,한대앞역점,"경기도 안산시 상록구 중보로 49, 112호(이동)",37.30767838,126.8521086
서울,염창역점,서울특별시 강서구 공항대로 629(염창동),37.54724593,126.874864
서울,월곡역점,서울특별시 성북구 화랑로13길 7(하월곡동),37.60375594,127.0425379
강원,강릉교동택지점,강원도 강릉시 솔올로5번길 55(교동),37.76393603,128.8775547
경기,배곧고점,"경기도 시흥시 배곧4로 87, 110호(정왕동)",37.3745977,126.7334014
경기,남양주사능점,경기도 남양주시 진건읍 진건오남로 77(용정리),37.65775458,127.1779585
서울,상봉역점,서울특별시 중랑구 망우로 304-1(상봉동),37.59638634,127.0863312
경기,정왕역점,경기도 시흥시 마유로418번길 10(정왕동),37.3514021,126.7418557
경기,평택비전점,"경기도 평택시 비전2로 192, 103호(비전동)",37.00065004,127.1118171
경기,평택안중점,"경기도 평택시 안중읍 안현로서6길 48, 101호(현화리)",36.98482586,126.9241009
경기,김포전원마을점,"경기도 김포시 김포한강11로 133, 101호(운양동)",37.64576542,126.6813809
서울,신대방삼거리역점,"서울특별시 동작구 보라매로 113, 104호(대방동)",37.49946331,126.9278966
인천,송도학원가점,인천광역시 연수구 신송로 160(송도동),37.39801831,126.6491959
광주,광주매곡점,광주광역시 북구 설죽로315번길 42(매곡동),35.18920117,126.8946519
강원,인제현리점,강원도 인제군 기린면 내린천로 4018(현리),37.95495148,128.3169334
강원,춘천한숲시티점,"강원도 춘천시 안마산로 115, 101호(퇴계동)",37.85587634,127.7293469
경기,수원능실마을점,경기도 수원시 권선구 호매실로104번길 901층 105호(호매실동),,
경기,양주백석점,경기도 양주시 백석읍 양주산성로 561(복지리),37.78661373,126.9915673
세종,세종도담점,세종특별자치시 보듬4로 9도램마을11단지 55호-56호(도담동),,
서울,상계보람점,서울특별시 노원구 한글비석로 464(상계동),37.66452575,127.0665799
경기,파주한빛마을점,경기도 파주시 와석순환로 72 (야당동),37.71064475,126.7512603
서울,신곡시장점,서울특별시 양천구 신월로 175(신월동),37.5188435,126.8425396
부산,초량점,부산광역시 동구 초량중로 94(초량동),35.12004365,129.0400057
부산,만덕점,부산광역시 북구 만덕1로 13(만덕동),35.21398736,129.0360357
대전,대전가수원점,대전광역시 서구 도안동로11번길 45KD U PLAZA 1층 112호(가수원동),,
울산,울산성남점,울산광역시 중구 만남의거리 26(성남동),35.55367753,129.320459
경기,오리역점,"경기도 성남시 분당구 성남대로 38, 101호(구미동)",37.339308,127.1093922
인천,석바위시장점,인천광역시 미추홀구 경원대로 855(주안동),37.45923714,126.6892666
경기,용인백현마을점,경기도 용인시 기흥구 동백7로 79(동백동),37.28174479,127.1599799
경기,광교법원점,경기도 수원시 영통구 법조로149번길 122102-103호(하동),,
경기,원시역점,경기도 안산시 단원구 별망로 555(원시동),37.30104754,126.7869682
서울,천왕이펜하우스점,서울특별시 구로구 천왕로 29천왕이펜하우스 4단지 102호(천왕동),,
경북,경북문경점,경상북도 문경시 상신로 3(점촌동),36.5948419,128.1986108
광주,광주용산점,"광주광역시 동구 용산2로 3, 1층 104호(용산동)",35.11799904,126.9242154
광주,광주상무중앙점,"광주광역시 서구 상무중앙로 57(치평동, S클래스 상가)",35.15212646,126.8478448
경기,용인신봉마을점,"경기도 용인시 수지구 신봉2로 15, 105호(신봉동)",37.32425582,127.0774272
경기,이천하이닉스점,경기도 이천시 부발읍 경충대로2092번길 39-7(아미리),37.25277119,127.4916966
경기,아주대삼거리점,경기도 수원시 영통구 중부대로 260(매탄동),37.27434449,127.0441631
서울,신촌점,서울특별시 서대문구 연세로5가길 8-6(창천동),37.55750515,126.9364379
서울,개봉점,서울특별시 구로구 개봉로 70(개봉동),37.49190295,126.8562746
충북,서원대점,충청북도 청주시 서원구 서원남로 60(모충동),36.62245841,127.4815107
경기,동탄서연점,"경기도 화성시 동탄대로4길 39, 102호(장지동)",37.16181762,127.1102471
세종,세종소담점,"세종특별자치시 소담1로 12, 109호(소담동)",36.48501882,127.3014752
부산,광안역점,부산광역시 수영구 광안로45번길 2광안비취빌리지 101동 101호(광안동),,
서울,광운대역점,서울특별시 노원구 석계로 103(월계동),37.62283769,127.0607123
서울,목동사거리점,"서울특별시 강서구 곰달래로 272, 102호(화곡동)",37.53218691,126.8631753
경기,여주중앙점,경기도 여주시 세종로 18(홍문동),37.29634242,127.6364809
인천,영종삼성홈큐브점,"인천광역시 중구 영종대로162번길 26, 110호(운서동)",37.49195921,126.4950695
제주,제주삼화지구점,제주특별자치도 제주시 건주로 33(도련일동),33.51644435,126.5809968
서울,성수역점,서울특별시 성동구 아차산로 113(성수동2가),37.5446931,127.0569339
경기,김포호수초점,"경기도 김포시 김포한강4로420번길 88, 110호(구래동)",37.65064515,126.6332214
경기,다산KB골든타워점,"경기도 남양주시 다산순환로 350, 112호(다산동)",37.62562615,127.1553702
경기,곤지암터미널점,경기도 광주시 곤지암읍 곤지암로 57(곤지암리),37.34949279,127.3403017
제주,제주대점,제주특별자치도 제주시 제주대학로 107(아라이동),33.46034398,126.5614555
전남,목포용해점,전라남도 목포시 연산백련로 14(연산동),34.81774577,126.3923219
충북,충북오창점,"충청북도 청주시 청원구 오창읍 중심상업1로 20,124호(양청리)",36.71248171,127.427723
서울,쌍문점,서울특별시 도봉구 도봉로 457(쌍문동),37.64677573,127.0332546
부산,화명역점,부산광역시 북구 금곡대로 287삼환골든뷰 104호(화명동),,
전남,여수죽림점,전라남도 여수시 소라면 죽림로 11(죽림리),34.76188217,127.6395658
경기,광교중앙점,"경기도 수원시 영통구 에듀타운로 25, 101호(이의동)",37.28492971,127.0517528
경기,구리장자호수점,경기도 구리시 장자대로 82(수택동),37.58731966,127.1396173
경기,수진역점,경기도 성남시 중원구 광명로 124(성남동),37.43659374,127.1422648
경기,의왕내손점,경기도 의왕시 포일로 43(내손동),37.39004467,126.9774299
대전,대전탄방점,대전광역시 서구 문정로 77로데오타운 1층 105호(탄방동),,
경북,경주황성점,경상북도 경주시 황성로 15(황성동),35.86483652,129.2136082
경기,장안구청점,"경기도 수원시 장안구 송원로 83, 109호(조원동)",37.30244834,127.0095238
경남,유니시티점,경상남도 창원시 의창구 중동로 60창원중동유니시티4단지상가 106호(중동),,
부산,안락점,부산광역시 동래구 안락로 136-2(안락동),35.19887188,129.11159
전남,무안오룡점,전라남도 무안군 삼향읍 남악5로46번길 7미르빌딩 1층(남악리),,
경기,부천테크노파크점,경기도 부천시 삼작로 22(삼정동),37.51902036,126.7623313
인천,갈산역점,인천광역시 부평구 부평대로 283(청천동),37.51763555,126.7201096
경기,안산수암점,경기도 안산시 상록구 수인로 2020(수암동),37.36355287,126.8762533
전북,전북고창점,전라북도 고창군 고창읍 중앙로 240(읍내리),35.4349079,126.7015896
경기,안산원곡점,경기도 안산시 단원구 원선1로 61경남아너스빌아파트 105호(원곡동),,
인천,부평일신점,인천광역시 부평구 일신로14번길 24(일신동),37.48420968,126.7442788
경기,병점중앙점,경기도 화성시 병점2로 22(병점동),37.20569404,127.0394291
경남,장유코아점,"경상남도 김해시 장유로 232, 106호(부곡동)",35.20350862,128.8093468
광주,광주연제점,"광주광역시 북구 양일로 66, 105호(연제동)",35.19747067,126.8722066
서울,한티역점,"서울특별시 강남구 도곡로 405, 105호(대치동)",37.49736891,127.0546682
서울,신월사거리점,서울특별시 양천구 남부순환로40길 3(신월동),37.53503665,126.8283146
인천,인천귤현점,인천광역시 계양구 양지로 133(귤현동),37.56698895,126.7490596
인천,학산사거리점,인천광역시 미추홀구 한나루로 364(학익동),37.44044733,126.6625357
서울,서일대점,서울특별시 중랑구 용마산로 408(면목동),37.58778998,127.0962333
서울,암사점,서울특별시 강동구 고덕로 95(암사동),37.55492124,127.1358375
인천,지식정보단지역점,인천광역시 연수구 인천타워대로54번길 9에몬스프라자 102호(송도동),,
경기,일산탄현점,경기도 고양시 일산서구 일현로 48(탄현동),37.69126782,126.76322
경기,호매실신미주점,경기도 수원시 권선구 금호로 20(호매실동),37.26862143,126.9539384
제주,제주일도점,제주특별자치도 제주시 고마로 99(일도이동),33.50568927,126.541372
충북,충북금왕점,충청북도 음성군 금왕읍 무극로 250(무극리),36.991769,127.5896965
서울,아차산역점,서울특별시 광진구 자양로43길 47(중곡동),37.55265183,127.090156
경기,역곡남부역점,"경기도 부천시 경인로 519, 103호(괴안동)",37.48508516,126.8127545
경기,송산그린시티점,경기도 화성시 꽃내음1길 25(새솔동),37.28368566,126.8180833
