지역,매장명,주소,위도,경도
경기,안산그랑시티자이점,경기도 안산시 상록구 해양1로,37.2977376,126.8208966
서울,서울만리점,서울특별시 중구 만리재로 175서울역센트럴자이아파트상가,,
대구,대구메트로센타점,대구광역시 중구 달구벌대로 지하2100메트로센타,,
서울,구산역점,서울특별시 은평구 연서로 137,37.6110968,126.916821
광주,광주대점,광주광역시 남구 효덕로 289(진월동),,
전남,목포역점,전라남도 목포시 수문로 14-2,34.7934606,126.3809078
충북,충북혁신도시점,충청북도 음성군 맹동면 장성1길,36.9095971,127.5403168
서울,419사거리점,서울특별시 강북구 삼양로 510(수유동),,
경기,과천중앙점,경기도 과천시 별양상가2로 14,37.4273319,126.9930036
서울,불광연신점,서울특별시 은평구 연서로 270-1(불광동),,
경기,부천강남시장점,경기도 부천시 옥산로 150(도당동),,
경기,남한산성입구역점,경기도 성남시 중원구 산성대로,37.4551732,127.1618451
경기,부천원미사거리점,경기도 부천시 원미로124번길 6-16,37.4939024,126.7944865
경남,월영동아점,경상남도 창원시 마산합포구 월영남로,35.1210856,128.5367994
경기,기흥삼성반도체점,경기도 화성시 삼성1로6길 27(반월동),,
서울,도봉역점,서울특별시 도봉구 도봉로 817(도봉동),,
대전,충남대점,대전광역시 유성구 궁동로18번길 31(궁동),,
경기,의왕역점,경기도 의왕시 부곡중앙로 7,37.32114075,126.94970772373058
서울,선릉역점,서울특별시 강남구 선릉로86길 16(대치동),,
서울,불광역점,서울특별시 은평구 통일로 745(대조동),,
서울,신길중앙점,서울특별시 영등포구 도신로 234(대신시장입구),,
경기,야탑중앙점,경기도 성남시 매화로 46,37.4116623,127.13418247499988
경기,의정부고산점,경기도 의정부시 월유로 13,37.7292426,127.1104714
전남,여수신기점,전라남도 여수시 새터로 64(신기동),,
서울,신정역점,서울특별시 양천구 오목로 146(신정동),,
경기,운정아이파크점,경기도 파주시 심학산로 384운정신도시,,
서울,석관점,서울특별시 성북구 돌곶이로 27(석관동),,
대전,대전타임월드점,"대전광역시 서구 둔산로31번길 17,",36.3533897,127.3786616
인천,인천백병원점,인천광역시 동구 샛골로210번길 9,,
충북,청주가로수마을점,충청북도 청주시 흥덕구 서현북로,36.621392,127.4279454
서울,신림역점,서울특별시 관악구 신림로 321,37.4717526,126.9335068
광주,광주화정중앙점,광주광역시 서구 상무대로1081번길 1(화정동),,
충북,충북보은점,충청북도 보은군 보은읍 보은로,36.4830886,127.7186435
서울,상계백병원점,서울특별시 노원구 동일로 1356상계주공4단지아파트상가동,,
경기,송산역점,경기도 의정부시 충의로 55,,
경기,파주광탄점,경기도 파주시 광탄면 혜음로,37.78685,126.84495
경기,수원화서사거리점,경기도 수원시 팔달구 동말로,37.2787751,127.0046678
서울,강서구청점,서울특별시 강서구 화곡로 326(화곡동),,
충북,충북대점,충청북도 청주시 서원구 1순환로672번길,36.6331569,127.4581389
경기,수원광교초점,경기도 수원시 영통구 대학로,37.3041221,127.0474565
서울,애오개점,서울특별시 마포구 마포대로 195마포래미안푸르지오4단지상가,,
서울,자양시장점,서울특별시 광진구 자양로15길 18,37.5356279,127.0820716
강원,동해시청점,"강원도 동해시 대학로 20,",37.5220092,129.113185
인천,송도e편한세상점,인천광역시 연수구 랜드마크로 113,37.41286095,126.61616796287578
경기,부천고점,경기도 부천시 성주로 88(송내동),,
서울,난곡우체국점,서울특별시 관악구 난곡로 268(신림동),,
경남,율하중앙점,경상남도 김해시 율하3로 42네오프라자1층,,
서울,사당방배점,서울특별시 서초구 동작대로 44(방배동),,
서울,우림시장점,서울특별시 중랑구 용마산로 498(망우동),,
서울,신응암시장점,서울특별시 은평구 응암로 243(응암로),,
전북,군산수송중앙점,전라북도 군산시 월명로 244,35.9640478,126.7157389
전남,무안오룡지구점,전라남도 무안군 일로읍 오룡중앙동로,,
경남,진주초전점,경상남도 진주시 초북로 54,35.2141749,128.1096946
충북,청주옥산자이점,충청북도 청주시 흥덕구 옥산면,36.6605354,127.3516872
서울,정릉시장점,서울특별시 성북구 보국문로 36(정릉동),,
경기,경기광주도평점,경기도 광주시 초월읍 현산로,37.405306,127.2905165
서울,천호초교사거리점,서울특별시 강동구 구천면로 305,37.5448877,127.1131364
대전,대전성모오거리점,대전광역시 중구 중교로 6,36.3258958,127.4254577
부산,센텀점,부산광역시 해운대구 센텀동로 123,35.1737398,129.1303714
전남,영암삼호점,전라남도 영암군 삼호읍 대불주거로,34.7435526,126.4676826
서울,금천가산점,서울특별시 금천구 가산로 115(가산동),37.476887,126.891667
인천,인천작전초점,인천광역시 계양구 주부토로 473(계산동),,
강원,강릉포남점,강원도 강릉시 하평길 38,37.7703491,128.9124981
경기,용인서천마을점,경기도 용인시 기흥구 서천로,37.2383873,127.0734945
인천,인천불로중앙점,인천광역시 서구 검단로768번1길 11-8(불로동),,
경기,신영통점,경기도 화성시 영통로 59현대프라자,,
인천,간석오거리역점,인천광역시 남동구 백범로 404,37.4582244,126.728444
경기,안산다문화점,경기도 안산시 단원구 원곡로,37.3276159,126.7909075
서울,천호공원점,서울특별시 강동구 올림픽로 715아이앤유앤아이빌딩,,
강원,동해쇄운점,강원도 동해시 청운1길 48(쇄운동),,
서울,서울풍납점,서울특별시 송파구 토성로 59,37.5302489,127.1137197
서울,서울시립대점,서울특별시 동대문구 전농로 222,37.58396795,127.05363002560506
경기,시흥거모점,경기도 시흥시 도일로124번길 3,37.3414758,126.7844225
경기,수원북문점,경기도 수원시 장안구 정조로,37.3032066,127.0030427
서울,면목중앙점,서울특별시 중랑구 동일로 612,37.58916,127.08001
대전,대전월평점,"대전광역시 서구 청사서로 44,",36.3611929,127.3767038
인천,인천서운산업단지점,인천광역시 계양구 서운산단로3길 4SB,,
전남,목포포미점,전라남도 목포시 용해지구로 11(용해동),,
서울,정릉아리랑점,서울특별시 성북구 북악산로 850,37.5995,127.01739
충북,충주터미널점,충청북도 충주시 봉계1길 50,36.9803069,127.9145832
경남,창원무동점,경상남도 창원시 의창구 북면,35.3477739,128.6070741
경기,성남버스터미널점,경기도 성남시 분당구 성남대로925번길,37.4123561,127.126074
부산,좌동재래시장점,부산광역시 해운대구 대천로106번길 29,35.1744068,129.1745343
전남,목포대점,전라남도 무안군 청계면 승달산길,34.9099097,126.429888
부산,우암점,부산광역시 남구 우암로154번길 44(우암동),,
충북,서충주신도시점,충청북도 충주시 중앙탑면 용전리,,
경기,수원탑동사거리점,경기도 수원시 권선구 탑동로,37.2721274,126.9744435
경기,안양성원점,경기도 안양시 만안구 장내로,37.3962937,126.9203324
서울,약수역점,서울특별시 중구 다산로 124(신당동),37.56229,127.01515
경기,용인물푸레마을점,경기도 용인시 기흥구 구성3로28번길,37.2949137,127.1518147
서울,신대방역점,서울특별시 관악구 난곡로 367,37.4813526,126.9145868
전북,완주첨단점,전라북도 완주군 봉동읍 둔산3로,35.9568266,127.123271
인천,인천학익신동아점,인천광역시 미추홀구 매소홀로 476(학익동),,
경기,성남의료원점,경기도 성남시 수정구 수정로,37.4395547,127.1232748
전북,김제터미널점,전라북도 김제시 동서로 244(요촌동),,
경기,일산식사지구점,경기도 고양시 일산동구 위시티로,37.6766305,126.8102771
서울,독바위역점,서울특별시 은평구 불광로 130-1,37.6114735,126.9305636
제주,제주송악산점,제주특별자치도 서귀포시 대정읍 송악관광로,33.2274239,126.264917
서울,신길힐스테이트점,서울특별시 영등포구 신길로 150(신길동),,
경기,안산스마트스퀘어점,경기도 안산시 단원구 산단로,37.3056564,126.7881
서울,거여역점,서울특별시 송파구 오금로 504,37.5203108,127.1047248
서울,석촌점,서울특별시 송파구 백제고분로41길 6(송파동),,
경기,화성발안점,경기도 화성시 향남읍 삼천병마로,37.1351895,126.9115217
경기,안산반월공원점,경기도 안산시 상록구 본오로,37.2934007,126.8665152
서울,화계역점,서울특별시 강북구 덕릉로 30(수유동),,
서울,여의도파크원점,서울특별시 영등포구 여의대로 108,37.526659949999996,126.92720561670195
경기,수원망포초점,경기도 수원시 영통구 영통로153번길,37.2419864,127.0505925
대구,대구두류역점,대구광역시 달서구 달구벌대로 1730(두류동),,
전남,전남도청점,전라남도 무안군 삼향읍 남악4로,,
경기,일산한뫼초점,경기도 고양시 일산서구 고양대로,37.6862803,126.75597
경기,인천만수중앙점,인천광역시 남동구 백범로 206(만수동),,
경북,영천시청점,경상북도 영천시 충효로 75-2(문외동),,
경기,의정부롯데캐슬점,경기도 의정부시 범골로63번길 13,37.7309258,127.0366985
서울,방화사거리점,서울특별시 강서구 양천로 73멤브로메디컬센터,,
경기,인천문학점,인천광역시 미추홀구 소성로 334(문학동),37.4377459,126.6850474
경기,김포걸포점,경기도 김포시 걸포2로 45(걸포동),,
경기,평택더샵센트럴점,경기도 평택시 동삭1로22번길 19-13,37.0213315,127.0942192
경기,덕정역점,경기도 양주시 화합로 1363,37.8516145,127.0370356
서울,마포시민공원점,서울특별시 마포구 망원로 19,37.5573718,126.9050302
서울,가좌역점,서울 서대문구 수색로 34(남가좌동),,
서울,종로공평점,서울특별시 종로구 삼봉로 100,37.57194095,126.98273190329917
서울,수유사거리점,서울특별시 강북구 도봉로 289(수유동),,
서울,가락중앙점,서울특별시송파구 동남로 209(가락동),,
경기,시흥웨이브파크점,경기도 시흥시 거북섬4길 14웨이브프라자,,
전남,순천신대점,전라남도 순천시 해룡면 좌야로,,
경기,안산부곡점,경기도 안산시 상록구 부곡로,37.3292125,126.8613082
경기,부천괴안점,경기도 부천시 범안로 55,37.4570689,126.8148109
경기,죽전중앙점,경기도 용인시 수지구 대지로,37.3266134,127.1104934
서울,염창점,서울특별시 강서구 양천로 658(염창동),,
경기,의정부낙양점,경기도 의정부시 용민로 397(낙양동),,
서울,은평신사고개점,서울특별시 은평구 가좌로 318(신사동),,
경기,일산강선점,경기도 고양시 일산서구 대산로,37.6852609,126.7407319
경기,의정부역점,경기도 의정부시 시민로 75(의정부동),,
전남,순천대점,전라남도 순천시 순천대2길 2(석현동),,
부산,하단SK뷰점,부산광역시 사하구 하신번영로 395(하단동),,
서울,성수일로점,"서울특별시 성동구 성수일로 39,",37.5503842,127.0519868
대전,대전신성점,"대전광역시 유성구 신성로62번길 57,",36.3869182,127.3497315
서울,동묘숭인점,서울특별시 종로구 지봉로 52(숭인동),,
서울,쌍문역점,서울특별시 도봉구 도봉로 492(창동),37.6568661,127.0398373
인천,인천산곡한신휴점,인천광역시 부평구 마장로220번길 13(산곡동),,
경기,수원월드메르디앙점,경기도 수원시 팔달구 중부대로143번길,37.2810764,127.0327406
경기,안산본오중앙점,경기도 안산시 상록구 각골로,37.289545,126.8724906
경기,수원정자시장점,경기도 수원시 장안구 수성로262번길,37.2887604,127.002813
광주,광주금호종원점,광주광역시 서구 화개1로79번길 2(금호동),,
부산,동래점,부산광역시 동래구 명륜로129번길 35(명륜동),,
경기,이천갈산점,경기도 이천시 안흥로 70(갈산동),,
서울,동대문동평화점,서울특별시 중구 마장로1길 28-25(신당동),,
서울,삼양시장점,서울특별시 강북구 삼양로54길 3(미아동),,
서울,종로르메이에르점,서울특별시 종로구 종로19르메이에르종로타운 1층,,
인천,부광초사거리점,인천광역시 부평구 부흥로 393(부개동),,
경기,수원영통역점,경기도 수원시 영통구 봉영로,37.2436692,127.0643798
경기,안산반월점,경기도 안산시 상록구 건건로,37.3103934,126.9046327
인천,송도캐슬파크점,인천광역시 연수구 송도동 8-20송도캐슬센트럴파크,,
전남,순천역점,전라남도 순천시 팔마로 120(조곡동),,
경남,진주칠암점,경상남도 진주시 진주대로 888(칠암동),,
전북,정읍제일점,전라북도 정읍시 중앙로 132-1(수성동),,
세종,세종해밀점,세종특별자치시 해밀3로 32해밀마을1단 근린상가,,
서울,성북구청점,서울특별시 성북구 보문로 161,37.5865677,127.0186996
서울,촬영소사거리점,서울특별시 동대문구 답십리로 233,37.5769488,127.0456176
경기,광명7동점,경기도 광명시 도덕로 49-1(광명동),,
충북,충북증평점,충청북도 증평군 증평읍 중앙로,36.7788737,127.5765575
인천,인천부개점,인천광역시 부평구 수변로 58(부개동),,
부산,광안오션브릿지점,부산광역시 수영구 광안해변로278번길 42107호(민락동),,
경기,분당중탑점,경기도 성남시 분당구 벌말로40번길,37.4121938,127.1391088
경기,오산갈곶점,경기도 오산시 오산로 79리치타워,,
경기,일산저동점,경기도 고양시 일산동구 대산로,37.6720719,126.7692553
경기,하남감일지구점,경기도 하남시 신우실로 67j&b프라자,,
대전,서대전점,대전광역시 대전 중구 계백로,36.3165833,127.3906372
서울,광장시장남2문점,서울특별시 종로구 청계천로 203-1(예지동),,
충북,청주동남지구점,충청북도 청주시 상당구 중고개로,36.6164763,127.5187406
서울,중계브라운스톤점,서울특별시 서울 노원구 동일로203가길,37.6395761,127.0648842
충남,보령동대점,충청남도 보령시 한내로 16(동내동),,
서울,창동어울림점,서울특별시 도봉구 해등로16길 32(창동),37.6550288,127.04474015887669
경기,별내카페거리점,경기도 남양주시 순화궁로 349,37.6808699,127.1108392
충북,충주호암신도시점,충청북도 충주시 호암수청2로 21,36.9564794,127.9235781
서울,영등포전화국사거리점,서울특별시 영등포구 국회대로 646(영등포동7가),,
전남,여수교동점,전라남도 여수시 진남상가길 38(교동),,
경남,거창산단점,경상남도 거창군 남상면 승강기길,,
경남,함안점,경상남도 함안군 가야읍 가야로,35.27706,128.40285
서울,강일2지구점,서울특별시 강동구 아리수로93나길 38,,
경기,부천소사초사거리점,경기도 부천시 소사로 185(소사본동),,
경기,분당느티마을점,경기도 성남시 분당구 느티로69번길,,
경기,다산새봄초교점,경기도 남양주시 다산순환로 420성산타워플레이스Ⅲ,,
경기,박달사거리점,경기도 안양시 만안구 양화로,37.4018584,126.9108998
충북,청주내덕점,충청북도 청주시 청원구 향군로,36.6475908,127.4879177
충북,용암중흥마을점,충청북도 청주시 상당구 용암북로138번길,36.6205876,127.5134477
전남,순천팔마점,전라남도 순천시 팔마4길 18(연향동),,
경남,가음정점,경상남도 창원시 성산구 가음정로43번길,35.2098441,128.6894678
인천,부평제이타워점,인천광역시 부평구 부평대로 337부평제이타워3차,,
서울,도봉중앙점,서울특별시 도봉구 도봉로181길 30(도봉동),,
경기,수원SK스카이뷰점,경기도 수원시 장안구 이목로,37.3103419,126.9875449
서울,화곡본동시장점,서울특별시 강서구 까치산로4길 3(화곡동),,
제주,제주동홍중앙점,제주특별자치도 서귀포시 태평로 488(동홍동),,
경기,시흥시청점,경기도 시흥시 새재로17번길 7(장현동),,
서울,삼육서울병원점,서울특별시 동대문구 망우로 78(휘경동),,
경기,안산월피점,경기도 안산시 상록구 광덕산2로,37.3358378,126.8448572
광주,광주노대점,광주광역시 남구 효우로 81(노대동),,
부산,연산점,부산광역시 연제구 월드컵대로 75(연산동),,
경기,고양산들마을점,경기도 고양시 일산동구 중산로,37.694547,126.780764
서울,서울숲역점,서울특별시 서울특별시 성동구 왕십리로,37.5650439,127.0257478
서울,마장역점,서울특별시 성동구 마장로 301(마장동),,
충북,청대사거리점,충청북도 청주시 청원구 상당로,36.6543767,127.4887497
경기,대화성저마을점,경기도 고양시 일산서구 대산로,37.6852609,126.7407319
서울,창동이마트점,서울특별시 도봉구 노해로65길 11한성빌딩,,
인천,인천대화초점,인천광역시 미추홀구 석정로 306(도화동),,
서울,마곡수명산점,서울특별시 강서구 수명로 68-35(내발산동),37.55299515,126.82679678019826
전남,광양칠성점,전라남도 광양시 광양읍 인덕로,34.9530362,127.5818284
경남,진주비성대점,경상남도 진주시 금산면 송백로,35.1848661,128.1515555
대전,대전용문역점,대전광역시 서구 계룡로 618(괴정동),,
서울,보라매역점,서울특별시 영등포구 여의대방로 137(신길동),37.5015798,126.9205556
서울,송파역점,서울특별시 송파구 송파대로 345송파헬리오시티,,
경기,성남상대원점,경기도 성남시 중원구 금상로,37.4424689,127.1683346
경기,의왕시티병원점,경기도 의왕시 전주남이길 8목화케이티이자리에,,
서울,포방터시장점,서울특별시 서대문구 홍은중앙로 101-1(홍은동),,
서울,응암이마트점,서울특별시 은평구 은평로 98(응암동),,
서울,가산에이스K1타워점,서울특별시 금천구 가산디지털2로 166에이스K1타워,,
광주,광주계림점,광주광역시 동구 계림동 193,,
경남,김해인제대점,경상남도 김해시 인제로 184(어방동),,
서울,석촌고분역점,서울특별시 송파구 백제고분로 279송파동산빌딩,,
경북,구미구평점,경상북도 구미시 인동36길 9,36.0925423,128.4321056
경기,부천번영사거리점,경기도 부천시 부흥로 307번길,,
서울,굽은다리역점,서울특별시 강동구 양재대로 1566,37.5457779,127.1430009
서울,면목면동초점,서울특별시 중랑구 면목로 356(면목동),,
서울,신목점,서울특별시 양천구목동중앙로 97 청우빌딩,,
서울,방이오금점,서울특별시 송파구 마천로 84(오금동),,
광주,광주진월효덕점,광주광역시 남구 화산로 29(진월동),35.1123283,126.89848123452967
경남,서창점,경상남도 양산시 삼호1길 45,35.4132704,129.1668819
서울,용문시장점,서울특별시 용산구 새창로 108-1(용문동),,
충북,진천옥동초점,충청북도 진천군 덕산읍 연미로,36.9001425,127.5283942
충남,천안청당점,충청남도 천안시 동남구 청당4로,36.7791543,127.1484907
서울,창동신창점,서울특별시 도봉구 우이천로4길 31(창동),,
경기,다산가운마을점,경기도 남양주시 경춘로 368브릭스타워,,
강원,인제천도리점,강원도 인제군 서화면 천도로,38.2197282,128.2071402
전남,나주남평점,전라남도 나주시 남평읍 강변2길,,
경남,율하2지구점,경상남도 김해시 율하숲길 21로하스디딤빌딩,,
서울,성신여대점,"서울특별시 성북구 동소문로22길 47,",37.5907458,127.0192761
서울,송파파인타운점,서울특별시 송파구 충민로2길 28대진플라자2,,
충남,천안불당아이파크점,충청남도 천안시 서북구 검은들1길,36.8109655,127.1099485
경기,평촌로데오점,경기도 안양시 동안구 관평로170번길,37.3928551,126.9628731
강원,원주반곡점,강원도 원주시 반곡길 64(반곡동),,
충북,청주공단오거리점,충청북도 청주시 흥덕구 사직대로,36.6340856,127.4474364
인천,부평로데오점,인천광역시 부평구 시장로 17(부평동),,
서울,삼전역점,서울특별시 송파구 백제고분로 198,37.5093859,127.0790844
인천,인천효성신사거리점,인천광역시 계양구 안남로 499(효성동),,
서울,신양초사거리점,서울특별시 광진구 능동로 49,37.5358089,127.0684009
인천,연수역점,인천광역시 연수구 벚꽃로 114연수브랫슬,,
충북,청주하복대점,충청북도 청주시 흥덕구 진재로,36.6431929,127.4315042
경기,의정부중앙점,경기도 의정부시 태평로73번길 50(의정부동),,
경기,수원파장점,경기도 수원시 장안구 파장로,37.3076524,126.9909572
서울,홍대서교점,서울특별시 마포구 양화로116 상연빌딩,,
부산,서구청점,부산광역시 중구 보수대로 16(부평동2가),,
경기,미사역점,경기도 하남시 미사강변동로 95힐스테이트,,
서울,대흥역점,서울특별시 마포구 백범로 102원흥빌딩,,
서울,논현역점,"서울특별시 서초구 사평대로55길 149,",37.504238,127.0227117
서울,북한산정릉점,서울특별시 성북구 보국문로 167산장아파트상가,,
경기,수내파크타운점,경기도 성남시 분당구 내정로,37.3686842,127.1147935
서울,금천독산점,서울특별시 금천구 시흥대로 474,37.4426397,126.9034965
서울,홍제홍은벽산점,서울특별시 서대문구 홍은중앙로 33(홍은동),,
충남,천안역점,충청남도 천안시 동남구 대흥로231금정빌딩,,
전남,화순중앙점,전라남도 화순군 화순읍 칠충로,35.053781,126.9750981
부산,못골점,부산광역시 남구 못골로41번길 13대연2차동원로얄듀크,,
서울,구로궁동점,서울특별시 구로구 부일로15길 29,37.4945979,126.8329637
인천,검단먹거리타운점,인천광역시 서구봉수대로1440번안길 28-11(왕길동),,
경기,이천터미널점,경기도 이천시 이섭대천로 1203,37.2891372,127.4530815
경기,김포라베니체점,경기도 김포시 김포한강2로23번길 72라베니체에비뉴2차,,
강원,삼척교동중앙점,강원도 삼척시 정상로 73(교동),,
강원,강릉6주공오거리점,강원도 강릉시 입암로 157(입암동),,
서울,상암하늘초점,서울특별시 마포구 월드컵북로 496(상암동),,
인천,인천효성남초점,인천광역시 계양구 새벌로 120대산아파트상가,,
광주,광주말바우점,광주광역시 북구 동문대로 102(두암동),,
경남,거창점,경상남도 거창군 거창읍 아림로,35.6854738,127.9108484
경기,수원엠파이어점,경기도 수원시 영통구 신원로,37.2578897,127.0601945
경기,수지동천점,경기도 용인시 수지구신수로783번길 30(동천동),,
경기,동탄푸른마을점,경기도 화성시 10용사로 349-3엘리트타워,,
경기,김포북변점,경기도 김포시 북변1로16번길 47(북변동),,
서울,보라매공원점,서울특별시 영등포구 여의대방로 87대신빌딩,,
경기,안산식물원점,경기도 안산시 상록구 도매시장로,37.3129485,126.8623258
서울,선유도비즈타워점,서울특별시 영등포구 양평로19길 4풍림빌딩,,
충북,청주여고점,충청북도 청주시 청원구 율봉로176번길,36.6664973,127.4876905
광주,전대정문점,광주광역시 북구 (자미로 67(신안동),,
서울,강남포이점,서울특별시 강남구 개포로 221,37.4965484,127.0881421
대구,대구칠곡네거리점,대구광역시 북구 칠곡중앙대로 411스카이빌딩,,
경기,일산마두공원점,경기도 고양시 일산동구 강송로,37.6549752,126.7832751
인천,인천용현금호점,인천광역시 미추홀구 낙섬서로 4현대메디켈센타,,
경기,고양성사점,경기도 고양시 덕양구 호국로,37.67369,126.8666
경기,고양향동중앙점,경기도 고양시 덕양구 향기로,37.6072105,126.8944507
서울,왕십리렉스점,서울특별시 성동구 왕십리로 336왕십리렉스프리미엄오피스텔,,
광주,광주염주점,광주광역시 서구 염화로 73(화정동),,
경남,합포구청점,경상남도 창원시 마산합포구 중앙동로,35.1962404,128.5688567
세종,세종나성점,세종특별자치시 나성북1로 12세종메가타워2 1층,,
서울,녹번점,서울특별시 은평구 은평로 217,37.6011916,126.9318376
충남,아산호서대점,충청남도 아산시 배방읍 호서로79번길,36.7395189,127.0766436
서울,장안중앙점,서울특별시 동대문구장한로 58(장안동),,
경기,이천송정점,경기도 이천시 증신로291번길 129하나빌딩,,
경기,시흥신일초점,경기도 시흥시 시흥대로 1077(신천동),,
경기,일산서구점,경기도 고양시 일산서구 산현로92번길,37.6909788,126.7718666
서울,신풍역점,서울특별시 영등포구 신풍로 48(신길동),,
광주,광주주월점,광주광역시 남구 대남대로149번길 19(봉선동),,
대전,대전도안상대점,대전광역시 유성구 상대동로 34동화빌딩,,
경기,수원아이파크시티점,경기도 수원시 권선구 동수원로177번길,,
경기,만안구청점,경기도 안양시 만안구 안양로,37.3800422,126.9373724
전북,전북순창점,전라북도 순창군 순창읍 장류로,35.3732361,127.13237073613082
경기,고양내유점,경기도 고양시 덕양구 통일로,37.6674482,126.888975
서울,화양사거리점,서울특별시 성동구 광나루로 337(송정동),,
인천,부평경찰서점,인천광역시 부평구 길주로 505,37.5092143,126.6949479
경기,부천고리울점,"경기도 부천시 고리울로52번길 24,",37.523629,126.820529
충북,충주교통대점,충청북도 충주시 대소원면 대학로,36.9639726,127.8708889
광주,광주풍암운리점,광주광역시 서구 풍금로 10(풍암동),,
경기,안산법원점,경기도 안산시 단원구 광덕서로,37.3099371,126.8270442
서울,양천신정중앙점,서울특별시 양천구 은행정로 17(신정동),,
서울,개봉남부역점,서울특별시 구로구 남부순환로97길 20-6(개봉동),,
경기,갈매더샵점,경기도 구리시 갈매순환로 15,37.6253647,127.1159441
서울,군자역점,서울특별시 광진구 능동로 294,37.5389737,127.070152
경기,안산와동점,경기도 안산시 단원구 와동공원로,37.3363229,126.8149176
서울,함지박사거리점,서울특별시 서초구 동광로 75(방배동),,
경기,김포운유초점,경기도 김포시 김포한강4로 176(장기동),,
경기,이천증포점,경기도 이천시 이섭대천로 1411,37.2891372,127.4530815
서울,망우역점,"서울특별시 중랑구 망우로 385,",37.6004861,127.1047342
서울,월곡이마트점,서울특별시 성북구 종암로 167동일하이빌뉴시티,,
경기,의정부효자초점,경기도 의정부시 부용로 208(신곡동),,
경기,대부도점,경기도 안산시 단원구 대부황금로,37.3120549,126.6092622
인천,계양효성해링턴점,인천광역시 계양구 서운로 34계양효성해링턴아파트,,
강원,강릉내곡점,강원도 강릉시 범일로 628-1(내곡동),,
서울,금천독산4동점,서울특별시 금천구 독산로 243(독산동),,
서울,가산리더스타워점,서울특별시 금천구 벚꽃로 286삼성리더스타워,,
서울,답십리초점,"서울특별시 동대문구 전농로 35,",37.56888,127.0571
서울,답십리사거리점,"서울특별시 동대문구 답십리로 154,",37.5769488,127.0456176
경북,경산삼풍점,"경상북도 경산시 삼풍로 18,",35.8226066,128.7553016
서울,화곡남부시장점,"서울특별시 강서구 곰달래로49길 11,",37.5316517,126.857957
서울,까치산시장점,"서울특별시 강서구 강서로18나길 1,",37.5351365,126.8468487
서울,종로3가역점,"서울특별시 종로구 돈화문로 27,",37.5695762,126.9922873
서울,배봉사거리점,"서울특별시 동대문구 한천로 189,",37.5840067,127.0681085
충북,청주강서점,충청북도 청주시 흥덕구 강서로,36.616782,127.4225605
전남,광양중마점,"전라남도 광양시 광장로 143,",34.9370937,127.6911668
전남,목포옥암점,"전라남도 목포시 남악1로52번나길 1,",34.8113911,126.4496291
서울,가오리역점,"서울특별시 강북구 삼양로 423,",37.6326783,127.0176206
서울,노원을지병원점,"서울특별시 노원구 공릉로 324-2,",37.6405461,127.0688312
세종,세종종촌점,"세종특별자치시 도움1로 106, 1층(종촌동,",,
대전,대전정림점,"대전광역시 서구 정림로 56-1,",36.3039909,127.3657608
전북,익산부송우체국점,"전라북도 익산시 부송1로 70,",35.9577627,126.990221
충북,청주성화점,충청북도 청주시 서원구 신화로32번길,36.6178243,127.4575597
서울,가양중앙점,"서울특별시 강서구 양천로 461,",37.5733451,126.8166853
서울,잠실장미점,"서울특별시 송파구 올림픽로35길 104,장미상가A동",,
경기,수원권선SK뷰점,경기도 수원시 권선구 세권로195번길,37.2562186,127.0274896
서울,구로고척점,"서울특별시 구로구 고척로 239,",37.5024227,126.8487988
강원,원주흥업사거리점,강원도 원주시 흥업면 남원로,37.3131541,127.9296878
경기,광명아크포레점,"경기도 광명시 새터로 44-7,",37.4695454,126.8533041
서울,명보사거리점,"서울특별시 중구 마른내로 42-1,",37.5643193,126.9973687
경기,안산사동중앙점,경기도 안산시 상록구 항가울로,37.308527,126.844056
서울,고덕래미안점,"서울특별시 강동구 아리수로50길 50,",37.5588261,127.1488077
인천,부평산곡중앙점,"인천광역시 부평구 원적로 296,",37.504745,126.6969472
서울,구일역점,"서울특별시 구로구 구일로10길 27,",37.4953475,126.872001
경남,칠원점,경상남도 함안군 칠원읍 원서로,35.3078142,128.5183385
경기,오남점,경기도 남양주시 오남읍 진건오남로,37.6788568,127.2072445
서울,대림사거리점,"서울특별시 영등포구 시흥대로 629,",37.4906352,126.9077165
경기,군포송정지구점,"경기도 군포시 송부로 92,",37.321929,126.9302059
서울,마포용강점,"서울특별시 마포구 큰우물로 49,",37.5429204,126.9433806
전북,전주호성점,전라북도 전주시 덕진구 호성3길,,
인천,계산삼거리점,"인천광역시 계양구 계양대로 215,",37.5345049,126.722571
서울,개봉푸르지오점,"서울특별시 구로구 고척로 126,",37.5024227,126.8487988
경기,야당중앙점,"경기도 파주시 송학1길 60,",37.71249505,126.76292641641791
서울,가양초점,"서울특별시 강서구 허준로 198,",37.5652368,126.8535763
경기,안양법원점,경기도 안양시 동안구 부림로,37.3840581,126.969069
경기,구성점,경기도 용인시 기흥구 용구대로2394번길,37.2994043,127.108865
충남,천안백석현대점,충청남도 천안시 서북구 백석4길,36.8223759,127.1234619
경기,갈매한라비발디점,"경기도 구리시 갈매순환로 194,",37.6366494,127.121802
서울,면목역점,"서울특별시 중랑구 면목로 418,",37.5963518,127.0855162
서울,망원망리단길점,"서울특별시 마포구 동교로 39,",37.5640432,126.9262789
서울,종각역점,"서울특별시 종로구 종로 80-2,",37.5704095,126.9926512
제주,제주롯데시티점,"제주특별자치도 제주시 도령로 74,",33.4959122,126.4938445
